booth_seq,booth_name,booth_number,booth_type,booth_url,booth_id,game_index_in_booth,game_title,game_description,game_price,game_player,game_play_time,game_target_age,game_tags,game_publisher,game_url,game_source_section
20,リゴレ,エリア - 03,エリア,https://gamemarket.jp/booth/2822,2822,13,[スペースエクスプローラーズ],ソ連とアメリカの宇宙開発競争！レトロスペースアートが美しい、拡大再生産ゲームです。,"¥3,800",2-4,20-60,12歳〜,"対戦, 宇宙",リゴレ,https://gamemarket.jp/game/178420,ゲーム一覧
20,リゴレ,エリア - 03,エリア,https://gamemarket.jp/booth/2822,2822,14,[バッティング新版],,¥0,-,-,0歳〜,,リゴレ,https://gamemarket.jp/game/167111,ゲーム一覧
20,リゴレ,エリア - 03,エリア,https://gamemarket.jp/booth/2822,2822,15,[スカルキング・レジェンド],,"¥2,200",2-6,30-60,8歳〜,,リゴレ,https://gamemarket.jp/game/158561,ゲーム一覧
20,リゴレ,エリア - 03,エリア,https://gamemarket.jp/booth/2822,2822,16,[ワードスナイパー・イマジン],,"¥1,650",2-6,15-15,6歳〜,,リゴレ,https://gamemarket.jp/game/125565,ゲーム一覧
20,リゴレ,エリア - 03,エリア,https://gamemarket.jp/booth/2822,2822,17,[ワードスナイパー],,"¥1,650",2-6,15-15,6歳〜,,リゴレ,https://gamemarket.jp/game/111892,ゲーム一覧
21,シエラゲームズ,エリア - 04,エリア,https://gamemarket.jp/booth/2702,2702,1,[BLOOD RECALL 最期ノ詩],それでも、あなたは生きている。,"¥3,000",1-2,10-30,15歳〜,"対戦, その他",幻想遊戯団,https://gamemarket.jp/game/182468,新着ゲーム
21,シエラゲームズ,エリア - 04,エリア,https://gamemarket.jp/booth/2702,2702,2,[BLOOD RECALL],生きろ、その血が尽きるまで。,"¥4,500",1-2,10-30,15歳〜,対戦,幻想遊戯団,https://gamemarket.jp/game/180061,新着ゲーム
21,シエラゲームズ,エリア - 04,エリア,https://gamemarket.jp/booth/2702,2702,3,[ペンデュラム・ドールズ 新装版],１人～４人まで一箱で遊べる都市探索型ドール育成対戦カードゲーム,"¥3,000",1-4,20-40,16歳〜,"対戦, スチームパンク",幻想遊戯団,https://gamemarket.jp/game/178337,新着ゲーム
21,シエラゲームズ,エリア - 04,エリア,https://gamemarket.jp/booth/2702,2702,4,[ペンデュラム・ドールズ],１人～４人まで一箱で遊べる都市探索型ドール育成対戦カードゲーム,"¥3,000",1-4,20-50,12歳〜,"対戦, スチームパンク",幻想遊戯団,https://gamemarket.jp/game/177801,新着ゲーム
21,シエラゲームズ,エリア - 04,エリア,https://gamemarket.jp/booth/2702,2702,5,[ペンデュラム・ドールズ],,¥0,2-4,20-60,12歳〜,,幻想遊戯団,https://gamemarket.jp/game/151072,新着ゲーム
21,シエラゲームズ,エリア - 04,エリア,https://gamemarket.jp/booth/2702,2702,6,[クトゥルフ神話TRPGシナリオ 「火星サスペンス劇場『名無し探偵と湯けむり事件簿』」],,¥300,2-5,180-300,10歳〜,,幻想遊戯団,https://gamemarket.jp/game/136802,新着ゲーム
21,シエラゲームズ,エリア - 04,エリア,https://gamemarket.jp/booth/2702,2702,7,[マウナ・ケア],,"¥1,000",2,15-20,8歳〜,,幻想遊戯団,https://gamemarket.jp/game/127431,ゲーム一覧
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,1,[冒険者はキレイなおハカでねむりたい],3枚引いて、1枚取って、2枚を戻すだけのダンジョン生き残りバトル！,"¥2,000",2-5,25-30,6歳〜,"対戦, ファンタジー",Mob+/株式会社ナナトリー,https://gamemarket.jp/game/188210,新着ゲーム
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,2,[生ハムメロンゲーム],みんなの憧れ生ハムメロン！でも生ハムチーズも美味しいよ！,"¥2,000",2-6,15-30,6歳〜,"対戦, ファンタジー",Mob+/株式会社ナナトリー,https://gamemarket.jp/game/188207,新着ゲーム
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,3,[ウォンテッド★ウォンバット【第二版】],"わかる……。わかるぞ……。 このウォンバットは10,000だ！！","¥1,500",2-5,1-15,6歳〜,"対戦, ファンタジー",Mob+/株式会社ナナトリー,https://gamemarket.jp/game/188186,新着ゲーム
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,4,[シェディー・レディー],読み合いはカクテルよりスパイシー,"¥2,500",2-6,15-15,6歳〜,"対戦, 現代",Mob＋／株式会社ナナトリー,https://gamemarket.jp/game/186679,新着ゲーム
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,5,[アップダウン30],大富豪をめちゃくちゃ面白くした読み合い系ゲーム！,"¥1,000",2-4,15-15,6歳〜,,Mob+,https://gamemarket.jp/game/185515,新着ゲーム
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,6,[もぐらポーカー],目指せ、幻のファイブカード！ 新感覚の“ドローする”ポーカー,"¥1,500",2-5,10-15,6歳〜,"対戦, 自然",Mob+,https://gamemarket.jp/game/184268,新着ゲーム
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,7,[トリック＆スナイパーズ],君は凄腕のスナイパーになれるか？ フォローを避けて「13」を作れ！,"¥2,000",3-5,15-15,6歳〜,"対戦, ファンタジー",Mob+,https://gamemarket.jp/game/183057,ゲーム一覧
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,8,[いぬポーカー],あつめて、まわして、めざせ、トップワン！,"¥1,500",2-4,15-30,6歳〜,"対戦, 自然",Mob＋,https://gamemarket.jp/game/181839,ゲーム一覧
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,9,[ドラフトポーカー],どれを残して、どれを流すか,"¥1,000",2-4,5-15,6歳〜,"対戦, テーマ無し",Mob+,https://gamemarket.jp/game/181783,ゲーム一覧
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,10,[ナナカードゲーム 第３版],あなたのいちばん小さいの見せてください！,"¥1,500",2-5,15-30,6歳〜,"対戦, 現代",Mob+,https://gamemarket.jp/game/181661,ゲーム一覧
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,11,[ねこポーカー],あつめて、にがして、まわして、ニャーン！,"¥1,500",2-4,15-30,6歳〜,"対戦, 自然",Mob＋,https://gamemarket.jp/game/181659,ゲーム一覧
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,12,[ナナ・クリスマス],いちばん小さいの見せてください！,"¥1,500",2-5,5-15,6歳〜,"対戦, ファンタジー",Mob＋,https://gamemarket.jp/game/180019,ゲーム一覧
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,13,[ウォンテッド★ウォンバット],"わかる……。わかるぞ……。 このウォンバットは10,000だ！！","¥1,000",2-5,1-15,6歳〜,"対戦, ファンタジー",Mob＋,https://gamemarket.jp/game/180018,ゲーム一覧
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,14,[もしも勇者がいるのなら 第２版],理不尽な王族をやっつけよう！ 新感覚のSATSUGAI系カードゲーム！？,"¥2,500",1-7,10-30,13歳〜,"対戦, 異世界転移",Mob＋,https://gamemarket.jp/game/179383,ゲーム一覧
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,15,[ナナカードゲーム 第2版],あなたのいちばん大きいの見せてください！,"¥1,500",2-5,15-30,6歳〜,"対戦, 現代",Mob＋／株式会社ナナトリー,https://gamemarket.jp/game/179382,ゲーム一覧
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,16,[ナナカードゲーム],あなたのいちばん大きいの見せてください！,"¥1,500",2-5,15-30,6歳〜,"対戦, 現代",Mob＋／株式会社ナナトリー,https://gamemarket.jp/game/178601,ゲーム一覧
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,17,[もしも勇者がいるのなら],理不尽な王族をやっつけよう！ 新感覚のSATSUGAI系カードゲーム！？,"¥3,000",1-7,10-30,13歳〜,"対戦, 異世界転移",Mob＋／株式会社ナナトリー,https://gamemarket.jp/game/178595,ゲーム一覧
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,18,[ウケセメっ！拡張「カオス編」],BLバトルカードゲーム！？,"¥1,000",2-6,15-30,14歳〜,"対戦, その他",MoB+,https://gamemarket.jp/game/177421,ゲーム一覧
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,19,[ウケセメっ！拡張「イロモノ編」],BLバトルカードゲーム！？,"¥1,000",3-6,15-30,14歳〜,,MoB+,https://gamemarket.jp/game/170385,ゲーム一覧
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,20,[ウケセメっ！〜そのウケをセメるのはオレだッ〜],BLバトルカードゲーム！？,"¥2,500",3-6,15-30,14歳〜,,MoB+,https://gamemarket.jp/game/153793,ゲーム一覧
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,21,[珍語辞典＜第一版＞],,"¥2,000",3-6,15-30,8歳〜,,MoB+,https://gamemarket.jp/game/135381,ゲーム一覧
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,22,[闇鍋奉行 どうぞ召し上がれ……],,"¥1,500",2-5,15-20,8歳〜,,MoB+,https://gamemarket.jp/game/109670,ゲーム一覧
25,（株）ナナトリー/Mob+,エリア - 08,エリア,https://gamemarket.jp/booth/2516,2516,23,[9人の探偵、9人の容疑者～Detective9～],,¥500,1-8,5-10,6歳〜,,MoB+,https://gamemarket.jp/game/92831,ゲーム一覧
26,ジーピー,エリア - 09,エリア,https://gamemarket.jp/booth/1017,1017,1,[贋作画家ベルラッティ],18’ドイツで人気投票1位を獲得した話題作のリニューアル版！贋作を見抜く協力ゲーム。,"¥2,400",3-8,20-45,9歳〜,協力,ジーピー,https://gamemarket.jp/game/181044,新着ゲーム
26,ジーピー,エリア - 09,エリア,https://gamemarket.jp/booth/1017,1017,2,[スパイジョブ（英語名：Inside Job）],2023ドイツでのヒット作！協力ｘ正体隠匿(スパイ）のトリックテイキングゲーム,"¥2,400",2-5,20-50,10歳〜,"協力, 現代",ジーピー,https://gamemarket.jp/game/181042,新着ゲーム
26,ジーピー,エリア - 09,エリア,https://gamemarket.jp/booth/1017,1017,3,[ネビュラ],,"¥3,500",2-4,60-60,10歳〜,,ジーピー,https://gamemarket.jp/game/137288,新着ゲーム
26,ジーピー,エリア - 09,エリア,https://gamemarket.jp/booth/1017,1017,4,[カタン インカ帝国の隆盛],,"¥6,900",3-4,90-90,12歳〜,,ジーピー,https://gamemarket.jp/game/119758,新着ゲーム
26,ジーピー,エリア - 09,エリア,https://gamemarket.jp/booth/1017,1017,5,[カタン ゲーム・オブ・スローンズ],,"¥7,900",3-4,60-90,14歳〜,,ジーピー,https://gamemarket.jp/game/74541,新着ゲーム
26,ジーピー,エリア - 09,エリア,https://gamemarket.jp/booth/1017,1017,6,[カタン 商人と蛮族版],,"¥4,300",2-4,60-120,8歳〜,,ジーピー,https://gamemarket.jp/game/3926,新着ゲーム
27,イエローサブマリン,エリア - 10,エリア,https://gamemarket.jp/booth/1004,1004,1,[新版ぬくみ温泉繁盛記],【若旦那、若女将、募集中！】温泉旅館増築ボードゲーム,"¥3,000",1-4,20-40,12歳〜,"対戦, 現代",ホビーベース イエローサブマリン,https://gamemarket.jp/game/179599,新着ゲーム
27,イエローサブマリン,エリア - 10,エリア,https://gamemarket.jp/booth/1004,1004,2,[新スタ／新米オーナー、見習いスタッフたちとレストランを救う。],チームワークでレストランのピンチを救え！ 協力型ハイスピード配膳アクション,"¥2,500",2-5,10-20,8歳〜,"協力, 現代",ホビーベース イエローサブマリン,https://gamemarket.jp/game/178174,新着ゲーム
27,イエローサブマリン,エリア - 10,エリア,https://gamemarket.jp/booth/1004,1004,3,[自分の不幸は蜜の味――誰よりも悲惨な結末を目指すカードゲーム「Gloom 日本語版」],,"¥3,600",2-5,60-,13歳〜,,ホビーベース イエローサブマリン,https://gamemarket.jp/game/173508,新着ゲーム
27,イエローサブマリン,エリア - 10,エリア,https://gamemarket.jp/booth/1004,1004,4,[赤い扉と殺人鬼の鍵 BLACK MAZE DEEP],,"¥2,400",2-6,10-,10歳〜,,ホビーベース イエローサブマリン,https://gamemarket.jp/game/173501,新着ゲーム
28,14games,エリア - 11,エリア,https://gamemarket.jp/booth/4537,4537,1,[エレメンティカ / Elementica],プラントを建設し、エレメンティカに魔力を供給せよ,"¥8,000",1-4,60-100,12歳〜,"対戦, ファンタジー",14games,https://gamemarket.jp/game/187825,新着ゲーム
28,14games,エリア - 11,エリア,https://gamemarket.jp/booth/4537,4537,2,[Spur Note / シュプールノート],誰も見ていない一匹のペンギンをさがす推理系カードゲーム,"¥2,500",2-4,10-25,10歳〜,"対戦, 現代",MARU×14×ソラガメ×JAN,https://gamemarket.jp/game/186740,新着ゲーム
28,14games,エリア - 11,エリア,https://gamemarket.jp/booth/4537,4537,3,[スノープランナー Snow planner],雪深きゲレンデのホテルを経営するプランナーになり、従業員を育ててゲストをもてなしましょう,"¥7,000",1-4,60-120,12歳〜,"対戦, 現代",14games,https://gamemarket.jp/game/181967,新着ゲーム
28,14games,エリア - 11,エリア,https://gamemarket.jp/booth/4537,4537,4,[幸運なる一族 密会],幸運のために、密告せよ,"¥1,500",2,10-20,8歳〜,"対戦, 現代",14ゲームズ,https://gamemarket.jp/game/179869,新着ゲーム
28,14games,エリア - 11,エリア,https://gamemarket.jp/booth/4537,4537,5,[幸運なる一族],勝利のために、密告せよ,"¥2,000",2-4,10-30,8歳〜,"対戦, 中世",14ゲームズ,https://gamemarket.jp/game/179750,新着ゲーム
29,スタジオムンディ,エリア - 12,エリア,https://gamemarket.jp/booth/3086,3086,1,[エクスゴースト 電霊の削除人 #1 冥き婚礼],「声」を出して「脚本」を読み、マルチエンディングの物語にダイブ！,"¥3,500",3,50-60,12歳〜,,スタジオムンディ,https://gamemarket.jp/game/188626,新着ゲーム
